message_id,date_utc,book_title,author,confidence,reasons,source_text
-1,,Борьба славянина,,0.6,alpha; capitalized; quotes,"Американский рисунок ""Борьба славянина"". Русский мужик с Думой-топором против царя-осьминога с щупальцами бюрократии, жадности, казачества, церкви, деспотии, налогов, взяток и каторги"
-1,,Мир Божий,,0.6,alpha; capitalized; quotes,"Жизнь крестьян после голода 1891-92 годов была настолько тягостной, что они были готовы уехать из России куда угодно. На первом месте была Америка, но встречались и экзотические варианты переезда: ""Слухи о переселении крестьян на планету Юпитер дошли до Саратова. Становому приставу было поручено соб"
-1,,66 миллионах убитых Сталиным,,0.6,alpha; capitalized; quotes,"Смотрю, что до сих пор даже в среде людей с высшим образованием бытует поддержка мнения Солженицына о ""66 миллионах убитых Сталиным"". Впервые Солженицын произнёс эту цифру в 1976 году в интервью испанскому телевидению. Затем неоднократно повторял в начале 1990-х: ""Профессор Курганов (демограф, вмест"
-1,,Комсомолке,,0.6,alpha; capitalized; quotes,"Смотрю, что до сих пор даже в среде людей с высшим образованием бытует поддержка мнения Солженицына о ""66 миллионах убитых Сталиным"". Впервые Солженицын произнёс эту цифру в 1976 году в интервью испанскому телевидению. Затем неоднократно повторял в начале 1990-х: ""Профессор Курганов (демограф, вмест"
-1,,Заповедник,,0.6,alpha; capitalized; quotes,"""Желаешь знать, откуда придет хана советской власти? Я тебе скажу. Хана придет от водки. Сейчас, я думаю, процентов шестьдесят трудящихся надирается к вечеру. И показатели растут. Наступит день, когда упьются все без исключения. От рядового до маршала Гречко. От работяги до министра тяжелой промышле"
-1,,Гефтер.ру,,0.6,alpha; capitalized; quotes,"Пишут, что Глеб Павловский остановил работу своего сайта ""Гефтер.ру"", он уже не обновляется месяц. Ранее он же остановил работу ""Журнального зала"" на ""Русс.ру"". А если серьёзно, то непонятно, зачем при развитых соцсетях иметь ""интеллектуальные сайты"" с колонками? И вообще зачем иметь колумнистов в э"
-1,,Журнального зала,,0.6,alpha; capitalized; quotes,"Пишут, что Глеб Павловский остановил работу своего сайта ""Гефтер.ру"", он уже не обновляется месяц. Ранее он же остановил работу ""Журнального зала"" на ""Русс.ру"". А если серьёзно, то непонятно, зачем при развитых соцсетях иметь ""интеллектуальные сайты"" с колонками? И вообще зачем иметь колумнистов в э"
-1,,Русс.ру,,0.6,alpha; capitalized; quotes,"Пишут, что Глеб Павловский остановил работу своего сайта ""Гефтер.ру"", он уже не обновляется месяц. Ранее он же остановил работу ""Журнального зала"" на ""Русс.ру"". А если серьёзно, то непонятно, зачем при развитых соцсетях иметь ""интеллектуальные сайты"" с колонками? И вообще зачем иметь колумнистов в э"
-1,,подарки Хрущёва,,0.6,alpha; capitalized; quotes,"Путин заявил, что в 1954 году Украине передали Крым, но не Севастополь. Севастополь всегда был российским. Можно сделать ревизию всех территориальных подарков Хрущёва. В первую очередь заявить права на Квантунскую область с городами русской военно-морской славы - Дальним и Порт-Артуром. В 1945 году "
-1,,Лидерам России,,0.6,alpha; capitalized; quotes,"В одном из комментариев к своим записям мой друг Дима_Девол кратко и доходчиво представил три главных проблемы России: - 2-3-я по численности в мире свора миллиардеров - после суперэкономик США и Китая. Очевидно, что российская экономика, 10-12-я в мире, не может содержать такой пул миллиардеров. - "
-1,,Чудак,,0.6,alpha; capitalized; quotes,"Нижкрайкартофельплодоовощьсоюз - одно из самых длинных сокращений в СССР. (Фото из журнала ""Чудак"", 1929 год)"
-1,,НИИ Косметики,,0.6,alpha; capitalized; quotes,"""НИИ Косметики"" - выступление группы в Москве, 1987. Лидер группы Мефодий был депутатом сельсовета в деревне Мальчики Раменского района. Там же он заведовал домом культуры, где размещалась база группы"
-1,,Коррозии металла,,0.6,alpha; capitalized; quotes,"Первый солист ""Коррозии металла"" Джек Воробей. Наш русский КИСС. Это где-то 1985-87 годы. Тогда на соло-гитаре ещё играл легендарный ""Сталин"". Паук был ещё в тени. У нас была великая эпоха"
-1,,Крокодила,,0.6,alpha; capitalized; quotes,"Подборка антиамериканских карикатур иллюстратора ""Крокодила"" 1960-х годов Юлия Ганфа: http://www.vatnikstan.ru/arhiv/ganf_pics/"
-1,,От Штеттина на Балтике до Триеста на Адриатике на континент опустился железный занавес,,0.6,alpha; capitalized; quotes,"В политическом значении словосочетание ""железный занавес"" впервые произнёс в своей статье и на радио Геббельс 25 февраля 1945 года, сразу после Ялтинской конференции, на которой вершилась дальнейшая судьба мира. Своим выступлением Геббельс пытался внести раздор в ряды антигитлеровских союзников и от"
-1,,Делегатское собрание (женсовет на стройке индустриализации),,0.6,alpha; capitalized; quotes,"Александра Платунова, ""Делегатское собрание (женсовет на стройке индустриализации)"", 1931 год"
-1,,В 1570-х годах в Московском уезде поместное хозяйство как система перестало существовать,,0.6,alpha; capitalized; quotes,"До сих пор идут споры, было ли правление Ивана Грозного благом или несчастьем. Обратимся к экономическим показателям - они надёжнее всего показывают картину его правления. К концу правления Ивана IV страна пребывала в разрухе. Люди во многих землях были или уничтожены, или умерли от болезней, или бе"
-1,,Требуем обменять дурман колоколов на тракторы!,,0.6,alpha; capitalized; quotes,"Новый текст на Толкователе. Одна из причин разорения церквей в 1930-е - индустриализация. Экономика требовала огромного объёма меди, и этот цветмет дали церковные колокола. В 1931 году при годовой потребности в меди в 60 тысяч тонн, её добыча и выплавка составляла лишь 27 тысяч тонн. На колокольнях "
-1,,"Народ навозный, всю красоту продадут",,0.6,alpha; capitalized; quotes,"Новый текст на Толкователе. Одна из причин разорения церквей в 1930-е - индустриализация. Экономика требовала огромного объёма меди, и этот цветмет дали церковные колокола. В 1931 году при годовой потребности в меди в 60 тысяч тонн, её добыча и выплавка составляла лишь 27 тысяч тонн. На колокольнях "
-1,,Культуре,,0.6,alpha; capitalized; quotes,"По ""Культуре"" сейчас идёт интересный английский фильм о жизни Древнего Египта. Это самое стабильное общество на протяжении всей человеческой письменной истории. Если Древний Рим прожил 1,5 тыс. лет, нынешним национальным государствам Европы и США - от силы 300-400 лет, до Д.Египет жил 2,5 тыс. лет. "
-1,,Пирожок,,0.6,alpha; capitalized; quotes,"Сандомирский, ""Пирожок"", 1926. Илл. Мариянны Пуаре-Пургольд, хранительницы Ордена Чаши Святого Грааля, в 1927-м севшей на 3 года за масонство"
-1,,Пролетариат этого не допустит!,,0.6,alpha; capitalized; quotes,"""Пролетариат этого не допустит!"", Владимир Соломонович Котляр, 1930 год"
-1,,Освобождённая женщина Востока,,0.6,alpha; capitalized; quotes,"""Освобождённая женщина Востока"", 1921 год"
-1,,Проблема идеала в философии,,0.6,alpha; capitalized; quotes,"Клоун, потешающий публику в цирке, вынужден тренировать себя как клоуна круглые сутки, не зная отдыха, иначе он не выдержит конкуренции с другими, более усердными клоунами и опустится на ступень ниже, наденет униформу уборщика вместо шутовского колпака с бубенчиками. И поэтому он всегда и всюду – то"
-1,,В Москве у Кремля. Русский снег,,0.6,alpha; capitalized; quotes,"Виталий Поляков, ""В Москве у Кремля. Русский снег"", 1967 год"
-1,,"области Вартофта, в Вестер-Готландии",,0.6,alpha; capitalized; quotes,"Интересно посмотреть, от какого исследователя пошла ""норманнская теория"" основания Руси. В Северо-Западной Руси она существовала всегда, а её популяризатором стал шведский учёный Петр Петрей (Пер Перссон). Он родился в 1570 году, учился в гуманитарной Высшей школе имени Юхана III, затем - в Марбургс"
-1,,"области Веренде, в Смаланде",,0.6,alpha; capitalized; quotes,"Интересно посмотреть, от какого исследователя пошла ""норманнская теория"" основания Руси. В Северо-Западной Руси она существовала всегда, а её популяризатором стал шведский учёный Петр Петрей (Пер Перссон). Он родился в 1570 году, учился в гуманитарной Высшей школе имени Юхана III, затем - в Марбургс"
-1,,призвания Рюрика,,0.6,alpha; capitalized; quotes,"Интересно посмотреть, от какого исследователя пошла ""норманнская теория"" основания Руси. В Северо-Западной Руси она существовала всегда, а её популяризатором стал шведский учёный Петр Петрей (Пер Перссон). Он родился в 1570 году, учился в гуманитарной Высшей школе имени Юхана III, затем - в Марбургс"
-1,,великого князя из Римской империи по имени Родорикус,,0.6,alpha; capitalized; quotes,"Интересно посмотреть, от какого исследователя пошла ""норманнская теория"" основания Руси. В Северо-Западной Руси она существовала всегда, а её популяризатором стал шведский учёный Петр Петрей (Пер Перссон). Он родился в 1570 году, учился в гуманитарной Высшей школе имени Юхана III, затем - в Марбургс"
-1,,Звезда Полынь,,0.6,alpha; capitalized; quotes,"Это отрывок из двухсерийного документального фильма Валентины Гуркаленко ""Звезда Полынь"". Он обозначен на православно-патриотическом канале как ""сатанинский бал накануне Чернобыля"". На самом деле бал происходил на площадке у Курчатовского института. Это был день физика, 7 мая 1984 года, за два года "
-1,,сатанинский бал накануне Чернобыля,,0.6,alpha; capitalized; quotes,"Это отрывок из двухсерийного документального фильма Валентины Гуркаленко ""Звезда Полынь"". Он обозначен на православно-патриотическом канале как ""сатанинский бал накануне Чернобыля"". На самом деле бал происходил на площадке у Курчатовского института. Это был день физика, 7 мая 1984 года, за два года "
-1,,ковали ядерный щит Родины,,0.6,alpha; capitalized; quotes,"Это отрывок из двухсерийного документального фильма Валентины Гуркаленко ""Звезда Полынь"". Он обозначен на православно-патриотическом канале как ""сатанинский бал накануне Чернобыля"". На самом деле бал происходил на площадке у Курчатовского института. Это был день физика, 7 мая 1984 года, за два года "
-1,,товарища Артёма,,0.6,alpha; capitalized; quotes,"Недавно на радио ""Комсомольская правда"" в своей передаче ""Предыстория"" кратко рассказывал о судьбе детей Сталина. Трагическая у всех судьба, особенно у Василия Сталина - из генерал-лейтенанта, баловня судьбы скатиться в алкоголика и неврастеника, к тому же отсидевшего 8 лет тюрьмы. Про тюрьму Васили"
-1,,"Произошла чудовищная ошибка, позвоните товарищу Сталину!",,0.6,alpha; capitalized; quotes,"Советские военачальники вспоминали, как в первые дни войны Сталин воспринял нападение Германии. Примерно так, как воспринимали подвергавшиеся арестам советские начальники - ""Произошла чудовищная ошибка, позвоните товарищу Сталину!"" Георгий Жуков уверяет, что даже спустя сутки, 23 июня, во время нача"
-1,,Гитлер наверняка не знает об этом. Надо звонить в германское посольство!,,0.6,alpha; capitalized; quotes,"Советские военачальники вспоминали, как в первые дни войны Сталин воспринял нападение Германии. Примерно так, как воспринимали подвергавшиеся арестам советские начальники - ""Произошла чудовищная ошибка, позвоните товарищу Сталину!"" Георгий Жуков уверяет, что даже спустя сутки, 23 июня, во время нача"
-1,,Образ будущей дороги,,0.6,alpha; capitalized; quotes,"""Техника молодёжи"", №6, 1955 - ""Образ будущей дороги"". Обратите внимание на путепровод-""трубу"" - сейчас именно такие в Москве строят. Т.е. реликт сталинского футуризма"
-1,,Воля Аллаха,,0.6,alpha; capitalized; quotes,"Пропустил одну из самых важных археологических находок 2018 года - раскопанный очередной курган в городище Гнёздово под Смоленском, где оказалось очень много артефактов викингов. Византийские монеты из раскопок оказались 820-840-х годов, т.е. примерно этим временем датируется большинство находок. К "
-1,,Победа принадлежит Аллаху,,0.6,alpha; capitalized; quotes,"Пропустил одну из самых важных археологических находок 2018 года - раскопанный очередной курган в городище Гнёздово под Смоленском, где оказалось очень много артефактов викингов. Византийские монеты из раскопок оказались 820-840-х годов, т.е. примерно этим временем датируется большинство находок. К "
-1,,Молодой гвардии,,0.6,alpha; capitalized; quotes,"В советское время старались не говорить о роли коллаборационистов во время немецкой оккупации. Но сразу после войны советские следственные органы старательно записывали действия карателей, бывших советских граждан. Эти записи стали доступны только недавно. В том же деле знаменитой ""Молодой гвардии"" "
-1,,День единства идёт из русского Средневековья,,0.6,alpha; capitalized; quotes,"Дмитрий Киселёв начинает свою передачу со слов про ""День единства идёт из русского Средневековья"". Вообще, конечно, удивительно называть начало XVII века Средневековьем. Ну либо он неомарксист, ""валлерстайновец"", признающий, что у каждой нации своё время. Тогда Дмитрий Киселёв живёт во время зарожде"
-1,,Пломбир,,0.6,alpha; capitalized; quotes,"4 ноября 1937 года в Москве на американском оборудовании и по американской рецептуре, которую привёз годом ранее А.Микоян из США, был выпущен знаменитый советский ""Пломбир"""
-1,,Большая сушь,,0.6,alpha; capitalized; quotes,"""Большая сушь"" в III веке стала одной из причин упадка Римской империи. https://www.economist.com/graphic-detail/2018/08/01/the-rise-and-the-rainfall-of-the-roman-empire?"
-1,,Проблемы мира и социализма,,0.6,alpha; capitalized; quotes,"Серёжа Простаков анонсировал спецпроект ""1983 год"". Важный год перелома для советской власти. https://1983mbk.io Пока быстро пролистал его и не заметил очень важной темы: сращивания КГБ и системных либералов в единый организм, гибрид. Как раз к 1983 году были полностью разгромлены все подпольные и п"
-1,,Октябрь,,0.6,alpha; capitalized; quotes,"Серёжа Простаков анонсировал спецпроект ""1983 год"". Важный год перелома для советской власти. https://1983mbk.io Пока быстро пролистал его и не заметил очень важной темы: сращивания КГБ и системных либералов в единый организм, гибрид. Как раз к 1983 году были полностью разгромлены все подпольные и п"
-1,,Новом мире,,0.6,alpha; capitalized; quotes,"Серёжа Простаков анонсировал спецпроект ""1983 год"". Важный год перелома для советской власти. https://1983mbk.io Пока быстро пролистал его и не заметил очень важной темы: сращивания КГБ и системных либералов в единый организм, гибрид. Как раз к 1983 году были полностью разгромлены все подпольные и п"
-1,,Толкователе,,0.6,alpha; capitalized; quotes,"Серёжа Простаков анонсировал спецпроект ""1983 год"". Важный год перелома для советской власти. https://1983mbk.io Пока быстро пролистал его и не заметил очень важной темы: сращивания КГБ и системных либералов в единый организм, гибрид. Как раз к 1983 году были полностью разгромлены все подпольные и п"
-1,,Воспоминания советского дипломата (1925–1945 годы),,0.6,alpha; capitalized; quotes,"""В годы второй пятилетки в Грозном на нефтяных промыслах в порядке технической помощи работал английский инженер-нефтяник Брайан Монтегю Гровер. Он влюбился там в советскую девушку, дочь местного аптекаря, и хотел на ней жениться. Но кончился его контракт, и он с болью в сердце вернулся в Англию. Вс"
-1,,Историческое решение о вооруженном восстании на заседании ЦК РСДРП(б) 23 октября 1917 года. Апостолы Революции,,0.6,alpha; capitalized; quotes,"Владимир Пчелин. ""Историческое решение о вооруженном восстании на заседании ЦК РСДРП(б) 23 октября 1917 года. Апостолы Революции"", 1925. Действительно, нарисованы Ленин и ещё 12 участников заседания"
-1,,Аргументы и факты,,0.6,alpha; capitalized; quotes,"Егор Летов (""Аргументы и факты"", 1999 год, №45) ""Когда я читаю в музыкальной прессе высказывания коллег, у меня сильно портится настроение. Мне скучно. И возникает чувство стыда за всё, что они говорят. Один из немногих людей, которого я уважаю - это Шевчук. Под всем, что делает, он подписывается. Э"
-1,,Вопли Видоплясова,,0.6,alpha; capitalized; quotes,"Егор Летов (""Аргументы и факты"", 1999 год, №45) ""Когда я читаю в музыкальной прессе высказывания коллег, у меня сильно портится настроение. Мне скучно. И возникает чувство стыда за всё, что они говорят. Один из немногих людей, которого я уважаю - это Шевчук. Под всем, что делает, он подписывается. Э"
-1,,Монро и Кеннеди,,0.6,alpha; capitalized; quotes,"Егор Летов (""Аргументы и факты"", 1999 год, №45) ""Когда я читаю в музыкальной прессе высказывания коллег, у меня сильно портится настроение. Мне скучно. И возникает чувство стыда за всё, что они говорят. Один из немногих людей, которого я уважаю - это Шевчук. Под всем, что делает, он подписывается. Э"
-1,,Техника - молодёжи,,0.6,alpha; capitalized; quotes,"Обложка журнала ""Техника - молодёжи"", 1968 год. Как преобразуется проспект Калинина (ныне Новый Арбат: вид на здание СЭВ, Калининский мост и сам проспект"
-1,,Карл XII,,0.6,alpha; capitalized; quotes,"Интересный эпизод Нарвской битвы 1700 года. Как известно, война на 80% это логистика. Шведский король Карл XII (кстати, ускользает почти всегда его возраст на момент начала Северной войны - 18 лет) высадился в Прибалтике налегке, пешком его 10 тыс. воинов прошли сотни километров. А это ноябрь. Причё"
-1,,Радио Тирана,,0.6,alpha; capitalized; quotes,"Вчера решил поискать записи ""Радио Тирана"" советского времени. Слушал иногда его. И обнаружил запись ""Радио Тирана. Албания. Сообщение о смерти Энвера Ходжа.11 апреля 1985 года"". 20-минутная речь. Особенно интересно будет послушать молодёжи, чтобы понять сталинскую стилистику выступлений. https://ww"
-1,,Радио Тирана. Албания. Сообщение о смерти Энвера Ходжа.11 апреля 1985 года,,0.6,alpha; capitalized; quotes,"Вчера решил поискать записи ""Радио Тирана"" советского времени. Слушал иногда его. И обнаружил запись ""Радио Тирана. Албания. Сообщение о смерти Энвера Ходжа.11 апреля 1985 года"". 20-минутная речь. Особенно интересно будет послушать молодёжи, чтобы понять сталинскую стилистику выступлений. https://ww"
-1,,Трампа,,0.6,alpha; capitalized; quotes,"Павел, тоже с тобой согласен. Как раз обсуждали это в комментариях к той моей записи, на которую ты сослался. Вынесу оттуда мои мысли по этому поводу: ...там ведь партии это не партии в европейском стиле - а зонтики разных клубов, групп и соответственно трансляторы их настроений. К примеру, мало кто"
-1,,Пушкин,,0.6,alpha; capitalized; quotes,"Какие дорогие россияне, таков и ""Пушкин"". Главный приз конкурса."
-1,,Революция (Сфинкс),,0.6,alpha; capitalized; quotes,"Иван Силыч Горюшкин-Сорокопудов, ""Революция (Сфинкс)"", 1920 год. ""Древнеегипетское чудище охраняло покой царей. Теперь дело пролетариев заставить его работать на Революцию""."
-1,,Древнеегипетское чудище охраняло покой царей. Теперь дело пролетариев заставить его работать на Революцию,,0.6,alpha; capitalized; quotes,"Иван Силыч Горюшкин-Сорокопудов, ""Революция (Сфинкс)"", 1920 год. ""Древнеегипетское чудище охраняло покой царей. Теперь дело пролетариев заставить его работать на Революцию""."
-1,,Московские новости,,0.6,alpha; capitalized; quotes,"Матери-основательницы Российской Федерации (газетная вырезка - 03.11.1991, ""Московские новости"")"
-1,,Церковь сегодня,,0.6,alpha; capitalized; quotes,"Сегодня хотим порекомендовать канал о православии и жизни Церкви @cerkovj. Здесь кратко и оперативно рассказывают о главных событиях в мире религии, заявлениях, праздниках и многом другом. Канал ""Церковь сегодня"" - это рассказы об основных событиях в православном мире, самые интересные и громкие зая"
-1,,Всегда в работе. Л.И.Брежнев,,0.6,alpha; capitalized; quotes,"Николай Сысоев, ""Всегда в работе. Л.И.Брежнев"". 1981 год"
-1,,Пятьдесят лет спустя,,0.6,alpha; capitalized; quotes,"""Пятьдесят лет спустя"", Николай Бабин, 1995 год"
-1,,Человек на распутье,,0.6,alpha; capitalized; quotes,"Диего Ривера, ""Человек на распутье"" (фрагмент), 1934 год"
-1,,Память,,0.6,alpha; capitalized; quotes,"Член Политбюро ЦК КПСС Александр Яковлев, 1998 год: ""Память"" поначалу была организацией с весьма благородными целями. Она состояла из реставраторов и любителей истории, которые занимались сохранением памятников старины. Потом КГБ внедрил туда своего человека - фотографа Дмитрия Васильева со товарищи"
-1,,Памяти,,0.6,alpha; capitalized; quotes,"Член Политбюро ЦК КПСС Александр Яковлев, 1998 год: ""Память"" поначалу была организацией с весьма благородными целями. Она состояла из реставраторов и любителей истории, которые занимались сохранением памятников старины. Потом КГБ внедрил туда своего человека - фотографа Дмитрия Васильева со товарищи"
-1,,Литературной газете,,0.6,alpha; capitalized; quotes,"Интересно, что уже в 1989 году ""демократы"", будущие деятели либеральных реформ 1990-х обосновывали необходимость автократии для России (""русским демократии не надо!""). Например, в интервью в ""Литературной газете"" 6 августа 1989 года с говорящим заголовком ""Нужна железная рука?"" Андраник Мигранян и И"
-1,,Нужна железная рука?,,0.6,alpha; capitalized; quotes,"Интересно, что уже в 1989 году ""демократы"", будущие деятели либеральных реформ 1990-х обосновывали необходимость автократии для России (""русским демократии не надо!""). Например, в интервью в ""Литературной газете"" 6 августа 1989 года с говорящим заголовком ""Нужна железная рука?"" Андраник Мигранян и И"
-1,,Властелина колец,,0.6,alpha; capitalized; quotes,"Среди всех 923 персонажей, попавших на страницы ""Хоббита"" и ""Властелина колец"", женщины составляют всего 19%. Хоббитам, кстати, повезло больше всего – среди этих персонажей женщины занимают около 35%"
-1,,Итоги праздников,,0.6,alpha; capitalized; quotes,"Иосиф Ганф (Янг), ""Итоги праздников"", 1928 год (На содержание служителей культа население СССР тратит ежегодно по 300 миллионов рублей, что равняется стоимости двух Днепростроев)"
-1,,. Это был его последний выезд в театр,,0.6,alpha; capitalized; quotes,"Читаю в одной книге: ""27 февраля 1953 года Сталин, всегда проявлявший живой интерес к театральной жизни, смотрел в Большом театре балет ""Лебединое озеро"". Это был его последний выезд в театр"". Во время ГКЧП путчисты тоже гоняли ""Лебединое озеро"". Нет было ли в этом намёка телевизионщиков (державших "
-1,,Лебединое озеро,,0.6,alpha; capitalized; quotes,"Читаю в одной книге: ""27 февраля 1953 года Сталин, всегда проявлявший живой интерес к театральной жизни, смотрел в Большом театре балет ""Лебединое озеро"". Это был его последний выезд в театр"". Во время ГКЧП путчисты тоже гоняли ""Лебединое озеро"". Нет было ли в этом намёка телевизионщиков (державших "
-1,,Аэрофлотом,,0.6,alpha; capitalized; quotes,"Митя Алешковский делает неправильный шаг, раздувая из коммерческого дела - аннулирование его платиновой карты ""Аэрофлотом"" за какие-то острые твиты - политическое. Уже чуть ли не ""Агору"" он подключает в борьбе с ""кровавым режимом"". Не за это мы Алешковского любим. Это его дело - топливо в топку ""За "
-1,,Агору,,0.6,alpha; capitalized; quotes,"Митя Алешковский делает неправильный шаг, раздувая из коммерческого дела - аннулирование его платиновой карты ""Аэрофлотом"" за какие-то острые твиты - политическое. Уже чуть ли не ""Агору"" он подключает в борьбе с ""кровавым режимом"". Не за это мы Алешковского любим. Это его дело - топливо в топку ""За "
-1,,За что мы не любим либералов,,0.6,alpha; capitalized; quotes,"Митя Алешковский делает неправильный шаг, раздувая из коммерческого дела - аннулирование его платиновой карты ""Аэрофлотом"" за какие-то острые твиты - политическое. Уже чуть ли не ""Агору"" он подключает в борьбе с ""кровавым режимом"". Не за это мы Алешковского любим. Это его дело - топливо в топку ""За "
-1,,Жизнь насекомых,,0.6,alpha; capitalized; quotes,"Митя Алешковский делает неправильный шаг, раздувая из коммерческого дела - аннулирование его платиновой карты ""Аэрофлотом"" за какие-то острые твиты - политическое. Уже чуть ли не ""Агору"" он подключает в борьбе с ""кровавым режимом"". Не за это мы Алешковского любим. Это его дело - топливо в топку ""За "
-1,,Нам надо осваивать российское село,,0.6,alpha; capitalized; quotes,"Мой прогноз становится реальностью: таджики начинают заселять пустоши Нечерноземья. По ссылке рассказ, как они оседают на брошенных землях Владимирской области, уже поселились 5 тысяч семей. Пишут, что потенциально в Россию готовы переселиться ещё 1-1,5 млн. таджиков. Можно представить, сколько гото"
-1,,Первая советская станция на планете с пятью Лунами,,0.6,alpha; capitalized; quotes,"""Первая советская станция на планете с пятью Лунами"", Георгий Курнин, 1981 год (из набора открыток ""Планеты разноцветных солнц"")"
-1,,Планеты разноцветных солнц,,0.6,alpha; capitalized; quotes,"""Первая советская станция на планете с пятью Лунами"", Георгий Курнин, 1981 год (из набора открыток ""Планеты разноцветных солнц"")"
-1,,Эспресс-помощь,,0.6,alpha; capitalized; quotes,Одна из кофеен в Савёловском районе отказалась от участия в благотворительной акции «Эспресс-помощь» в пользу бездомных из-за недовольства жителей. Ранее жители этого района запретили открыть и прачечную для бездомных. https://takiedela.ru/news/2018/11/21/savelovsky-kofe/ Если абстрагироваться от эт
-1,,Хотел бы я жить в этой стране?,,0.6,alpha; capitalized; quotes,"Сегодня 5 лет с начала Майдана на Украине. Достаточный срок, чтобы посмотреть, что получилось. Получилось не очень. Чтобы понять, что за страна, нужно задать себе всего один вопрос и честно на него ответить: ""Хотел бы я жить в этой стране?"" В России много заукраинцев, но когда по каким-то причинам и"
-1,,Катюши,,0.6,alpha; capitalized; quotes,"Про войну в Афганистане, кажется, написано в России всё. Кроме одного - об участии Китая в войне против СССР на территории Афгана. Это прям факт умолчания в нашей новой истории. Понемногу говорится об этом, но без полной картины. А картина состоит в том, что в первой половине войны, примерно до 1985"
-1,,Стрелы-2,,0.6,alpha; capitalized; quotes,"Про войну в Афганистане, кажется, написано в России всё. Кроме одного - об участии Китая в войне против СССР на территории Афгана. Это прям факт умолчания в нашей новой истории. Понемногу говорится об этом, но без полной картины. А картина состоит в том, что в первой половине войны, примерно до 1985"
-1,,Стингеры,,0.6,alpha; capitalized; quotes,"Про войну в Афганистане, кажется, написано в России всё. Кроме одного - об участии Китая в войне против СССР на территории Афгана. Это прям факт умолчания в нашей новой истории. Понемногу говорится об этом, но без полной картины. А картина состоит в том, что в первой половине войны, примерно до 1985"
-1,,Сбербанк,,0.6,alpha; capitalized; quotes,"Опять поднимается волна слухов, что якобы ""Сбербанк"" будет брать налог при денежном переводе физических лиц (P2P) с карты на карту. Глава ""Сбера"" Греф опровергает эти слухи: ""Совершенно глупо представлять себе, что государство начнёт облагать налогом P2P-транзакции. Или начнёт заниматься расследован"
